mse
9.803484876043995e-06
7.624208922958178e-05
3.345758994197514e-06
4.6164988969191005e-05
1.123303040499565e-06
0.00011004929435101913
4.3775722732605456e-06
2.5844718404366577e-06
2.8995878226905505e-05
3.1569826736056485e-08
1.1578567809387387e-05
2.8698110998393687e-06
0.00033637606122839816
3.49783005481979e-05
0.00026077278809228505
4.062091196723527e-06
1.7716350409239179e-06
1.3339885924126583e-06
4.0771248651739694e-05
1.726835381498081e-05
1.283321660441057e-05
1.5448233170203774e-07
2.1606275639215906e-05
4.674358520987171e-06
1.5156910180507703e-05
2.4531892972075454e-05
6.693513863284639e-06
3.0793582641194256e-06
0.00046239643391622875
6.845764320040884e-05
6.646328430593232e-06
0.00010737970984148837
2.3408674786522595e-05
0.00027388208909703013
2.7641462422522313e-08
0.0002590711147596326
4.231607197067029e-05
8.342108454802345e-05
4.48453372000879e-05
1.7960477744026834e-06
0.0003543338558819094
2.063550293919293e-05
5.343545133041724e-05
0.0001192910265512793
0.0004776887376305085
0.00012414906661200573
1.812854291688254e-05
0.0002530135040693788
1.6891404393038114e-05
5.214924406608003e-06
8.163958058815154e-05
1.4105800491354981e-05
5.414603823480112e-06
3.7363565845660496e-05
4.258011343660264e-05
1.5908686571690324e-06
1.9670383037152086e-05
5.889303162944734e-08
1.091555109903211e-08
2.701337197854019e-06
4.007134353842907e-06
1.9115435953205474e-05
1.3774244083459169e-05
7.343114604610798e-05
4.470786090720095e-07
5.141531019491521e-07
1.2321513295210855e-05
0.00013268850949512735
2.030164308014235e-05
0.000167870675543092
3.888315823058516e-05
2.2153080947169458e-06
6.314282496313977e-05
3.97090145855265e-05
1.6261436105102377e-05
3.404372516810016e-06
5.192970607071544e-06
1.4789200265716908e-05
5.654621894855974e-05
9.8677305198038e-05
5.615362107699358e-06
1.1284289854012266e-05
6.276856939548507e-05
0.00014047796607034578
1.1443626269628252e-05
8.870369468942317e-05
4.443404141209389e-05
1.818682276290585e-07
4.813078301981265e-05
9.046141282954e-06
7.626787908213874e-05
0.00019727126520357446
9.395266687303916e-06
5.368934173791599e-06
1.4473633599036595e-05
1.032057584630336e-05
8.703713166830849e-05
0.0005647481363172768
1.2695880409250749e-06
0.00014640878895385092
0.0001221262704326126
8.174778006222965e-06
2.7623549249376188e-05
3.98927885067176e-05
0.00022616191966596996
8.335811498074156e-08
0.0001335590844105489
0.0003231957066172441
2.0364853142113815e-06
2.618361180649552e-06
2.9150755398508313e-05
0.0001735683543124942
4.703224697558889e-05
1.1837965211553004e-05
0.0001708896877428796
6.975748394761976e-05
0.00013527619774186743
5.79662370326743e-05
9.444733594123689e-05
0.00020692911126630299
8.851652202359249e-07
1.266979989810057e-06
8.949669642436197e-05
6.128350596709819e-05
0.0003768252769935922
4.243682448506991e-05
1.0269404758200378e-06
7.195949994750617e-05
1.8153523868760987e-05
8.111269138123353e-05
0.0002478357844577862
1.9624157712721307e-06
0.0001762427903674023
6.859786037440683e-07
3.6465484601583556e-05
2.7297198599739284e-05
0.0004629696415009035
2.721185626526975e-05
6.638899229615224e-05
2.8103223838793348e-05
0.0006891821519238791
2.2996260847730526e-05
0.0023389951720547155
2.1052751912566335e-06
0.00395810702051129
0.0022124491963109363
0.0003635926071016122
0.0005526704556225761
0.0017035484387932123
2.4455017682529496e-07
2.116551936078766e-06
0.00015060734695601636
0.001578883997452418
0.0005178515451590315
0.00016438051484114066
0.0010453692395979526
0.00023058719537686056
0.0007105242600965905
0.0002551290252060979
0.0010994306297199743
9.957253164882715e-07
1.5922657348799956e-05
0.00010835690794970814
0.0007995589161656022
1.9559209342170132e-05
0.0009281864617120552
0.00011858019910890577
0.001146452773010619
7.152070898785858e-05
5.7530866557123936e-05
0.0001861151874484796
0.0003765835154605039
7.556107543617414e-06
9.261742982095706e-05
1.3692586849550966e-07
0.0007463787610710179
0.0011377594857297202
9.113103795761922e-05
0.0004591876782685223
3.939882160391422e-05
0.0006430950132300254
3.1309825634659776e-05
0.0004662823837139556
0.0010025504013694356
0.0008120229415874795
0.00016518109158446243
0.0002285381721211678
6.86273212679429e-05
0.0009006815605268559
8.799254926031404e-05
6.201391460637766e-05
5.703622651891748e-05
0.00015518958317076683
0.00011061984420613636
0.00028554509969465575
2.5389995749866822e-05
1.3185454294392252e-05
0.0008232563611691357
3.046232549947296e-05
0.00025341092687249323
7.799856044622545e-05
0.001419885373610219
8.983333170507404e-08
0.0004380310954323118
0.0008372596006260287
0.00022815765740522186
0.00047864207101713633
8.64228300113701e-05
6.083178352154888e-05
6.756462953140534e-05
0.0013961008652837628
0.0001640027463577506
0.0004212265658810231
0.0002507328115496606
0.0001374514999587372
0.0004829928328535886
0.0004022881763982102
1.6823305400876634e-05
0.0005763880886453501
3.452397467834636e-05
0.0005732359517736842
9.346704928612769e-05
0.0009536129610600466
1.04960621962784e-05
0.0018751142639087514
6.079996760741261e-07
1.990195005936042e-05
0.0005006758724979031
9.137297664832909e-07
7.67754233203957e-05
0.0004063767019264542
0.00022428109951836298
0.0001222419594224468
0.00018974804314888296
5.3840238847279634e-05
1.419056879750019e-05
4.091808519726244e-05
0.00023623846483243198
0.0008225574221516114
8.83953356841901e-06
3.060321144651929e-05
0.00021673939412670396
9.552622904166242e-06
5.181871519010181e-05
0.00011918201362451524
4.207271920563497e-06
0.00020533642599511654
1.1788035158065644e-05
1.5517247180509789e-06
2.4680517031895037e-06
1.2777221563603945e-07
0.0001431587261888281
1.991295859362381e-08
6.525867625455325e-06
1.8580258391882474e-05
8.397025220793793e-06
0.00017506674272379645
2.115732534771071e-05
1.497494451069979e-06
2.681855500938296e-07
3.624534995766538e-07
9.960291912280575e-05
2.067672563120018e-05
7.739115624975301e-06
1.4697386174669609e-06
4.8367139436242515e-06
0.00010489598643355399
1.4139939157596906e-07
0.00018738765531383712
1.1252193692293595e-06
1.546975915564651e-07
2.949644406057153e-05
4.436519983900553e-07
2.108749357010372e-05
3.78718376829023e-05
3.160119950895816e-08
4.595384158639094e-05
0.0001442856025431466
2.953595550800396e-06
1.134211295350396e-07
4.278544067260751e-06
7.2547868371063865e-06
1.3146205596494466e-05
5.696275272541945e-07
